Date,Open,High,Low,Close,Shares Traded,Turnover (₹ Cr),Chronos_Predicted
2025-12-08,34987.05,35032.25,34325.65,34447.85,328836192,6685.29,32198.783203125
2025-12-09,34334.0,34725.2,34040.6,34666.8,339967295,7963.75,32328.6171875
2025-12-10,34708.3,34945.8,34560.65,34635.25,263788619,5767.87,32328.6171875
2025-12-11,34649.75,34799.7,34427.35,34751.95,252495874,4979.28,32588.2841796875
2025-12-12,34868.9,35071.2,34868.9,35039.85,234151984,5568.26,32718.1171875
2025-12-15,35016.55,35049.3,34713.1,35028.15,217789004,5077.37,32718.1171875
2025-12-16,34944.05,34954.8,34678.4,34769.25,223339445,5450.41,32718.1181640625
2025-12-17,34807.85,34942.6,34655.05,34737.0,336461806,5742.52,32718.1181640625
2025-12-18,34701.5,34741.75,34349.8,34464.3,326888905,5312.85,32718.1181640625
2025-12-19,34522.95,34823.15,34516.85,34796.4,267243188,8280.07,32718.1181640625
2025-12-22,34910.3,35060.65,34897.2,35025.45,263074140,6859.93,32847.951171875
2025-12-23,35077.8,35318.7,35029.0,35214.25,251116041,5501.6,32847.951171875
