Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
09-JAN-2024,2421.25,2445.1,2361.45,2387.8,416055965,4939.96
08-JAN-2024,2486.3,2501.85,2454.75,2469.9,456056044,2224.94
05-JAN-2024,2482.8,2499.45,2446.6,2468,361939169,1831.53
04-JAN-2024,2463.05,2475.25,2442.05,2464.7,109488275,912.98
03-JAN-2024,2449.45,2470.65,2429.55,2454.45,75308447,818.81
02-JAN-2024,2438.45,2452.6,2392.95,2442.5,120956548,1214.23
01-JAN-2024,2400.25,2442.5,2397.2,2430.6,91318287,827.18
29-DEC-2023,2389.15,2401.05,2372,2388.15,79778093,952.53
28-DEC-2023,2387.75,2389.05,2351.65,2379.7,86713066,912.07
27-DEC-2023,2391.95,2403.55,2350.45,2379.5,84145286,592.12
26-DEC-2023,2407.2,2417.85,2371.75,2376.6,93494853,880.08
22-DEC-2023,2404.5,2422.55,2378.75,2390.5,84227891,1027.9
21-DEC-2023,2324.7,2388.2,2311.7,2380.2,131034855,1398.68
20-DEC-2023,2459.25,2493.4,2306.2,2322.35,210309513,1815.43
19-DEC-2023,2454.05,2462.6,2423,2447.45,155624909,1364.19
18-DEC-2023,2425.95,2478.6,2404.85,2465.75,127224015,1343.42
15-DEC-2023,2468.2,2474.9,2423.2,2437.05,100879391,1273.22
14-DEC-2023,2470.8,2476.25,2381.05,2441.5,137253020,1556.8
13-DEC-2023,2460.05,2464.2,2427.35,2450.8,146831523,1189.96
12-DEC-2023,2435.95,2484.5,2427.75,2440.95,255872215,2498.84
11-DEC-2023,2412.65,2433,2405.1,2426.7,165255308,1430.33
08-DEC-2023,2426,2443.25,2368.15,2396,158671247,1856.38
07-DEC-2023,2383.05,2398.35,2332.75,2394.5,229657377,1906.56
06-DEC-2023,2338.15,2382,2337.4,2372.7,215987395,1469.71
05-DEC-2023,2348.05,2348.05,2286.9,2323.75,132114455,1038.55
04-DEC-2023,2376.8,2384.85,2331.7,2337.3,145388151,1760.05
